created_at,user_id,username,name,tweet,language,replies_count,retweets_count,likes_count,link
2020-10-22 12:24:00 India Standard Time,2511746048,aarifathar,Athar Mohammad Aarif,"@AmitShah @KirenRijiju Dear countrymen As Bihar goes to the polls, Nirmala sitaraman has announced that Bihar will get free Covid vaccine. Elections are not due till 2022 in UP and Karnataka, till 2023 in MP nd Rajasthan,and 2024 in Maharashtra* So people in these states can continue to die till then!",en,0,0,0,https://twitter.com/aarifathar/status/1319170121630248962
2020-10-22 12:23:56 India Standard Time,"9,4699765717162E+017",calamityjane65,Pain Hobscream 🧙‍♀️😱👻 (Freelance)#ExcludedUK,@janekin24 @nickclarkeleave Oh do stop lying. The volunteer did not receive the COVID vaccine - he was in a control group.,en,0,0,0,https://twitter.com/calamityjane65/status/1319170103917842433
2020-10-22 12:23:44 India Standard Time,"1,13221510963012E+018",marianabraham3,nightangel8087,"@dhruv_rathee Exactly..Covid vaccine has to be made available to all states equally.. Its a public health right ,no discrimination can be shown in this matter.",en,0,0,0,https://twitter.com/MarianAbraham3/status/1319170053791649792
2020-10-22 12:23:22 India Standard Time,2511746048,aarifathar,Athar Mohammad Aarif,"@AmitShah @HardeepSPuri Dear countrymen As Bihar goes to the polls, Nirmala sitaraman has announced that Bihar will get free Covid vaccine. Elections are not due till 2022 in UP and Karnataka, till 2023 in MP nd Rajasthan,and 2024 in Maharashtra* So people in these states can continue to die till then!",en,0,0,1,https://twitter.com/aarifathar/status/1319169960178929664
2020-10-22 12:22:52 India Standard Time,2511746048,aarifathar,Athar Mohammad Aarif,"@ANI Dear countrymen As Bihar goes to the polls, Nirmala sitaraman has announced that Bihar will get free Covid vaccine. Elections are not due till 2022 in UP and Karnataka, till 2023 in MP nd Rajasthan,and 2024 in Maharashtra* So people in these states can continue to die till then!",en,0,0,1,https://twitter.com/aarifathar/status/1319169835910115328
2020-10-22 12:22:48 India Standard Time,3184454384,nidhi,Nidhi Razdan,"It is the government’s job and responsibility to ensure a free/ cheap COVID vaccine reaches all Indians. It is not something you give away for votes @BJP4India . So those of us who have no elections in the near future, will wait for years to get vaccinated? Amazing",en,0,311,1453,https://twitter.com/Nidhi/status/1319169817266458624
2020-10-22 12:22:45 India Standard Time,429008703,octavia_reeve,Octavia Reeve,"Understanding that there are two possible goals to vaccination: individual protection and interruption of transmission. The UK strategy will be targeted vaccination, not trying to interrupt transmission, leaving vulnerable groups at risk. #CovidVaccine   https://t.co/s9aZ67Jxis",en,0,0,0,https://twitter.com/octavia_reeve/status/1319169807695155200
2020-10-22 12:22:40 India Standard Time,"8,72149525565145E+017",ablondeinlond,LifeOnMars,@LocolopezNYC @EricTrump @kayleighmcenany They are literally mass producing a Covid vaccine as we speak... Developed by the best scientists in the country.,en,0,0,0,https://twitter.com/AblondeinLond/status/1319169784328708097
2020-10-22 12:22:31 India Standard Time,2511746048,aarifathar,Athar Mohammad Aarif,"@dhruv_rathee Dear countrymen As Bihar goes to the polls, Nirmala sitaraman has announced that Bihar will get free Covid vaccine. Elections are not due till 2022 in UP and Karnataka, till 2023 in MP nd Rajasthan,and 2024 in Maharashtra* So people in these states can continue to die till then!",en,0,0,1,https://twitter.com/aarifathar/status/1319169747833876480
2020-10-22 12:22:27 India Standard Time,"8,0422589006232E+017",ivibhatweedy,𝐯𝐢𝐛𝐬 | 🐺,@ANI first get India vaccinated against the virus called BJP. pathetic politicization of the COVID vaccine which BJP should anyway ensure as the centre government instead of releasing it as a state manifesto like a Diwali sale. but what can one expect from this party of analphabetics?,en,0,0,0,https://twitter.com/ivibhatweedy/status/1319169729165078528
2020-10-22 12:22:03 India Standard Time,"1,2029729911155E+018",grimalkintweets,barathi,"Free covid vaccine cannot be a reward scheme, it's not a laddoo...",en,1,4,14,https://twitter.com/grimalkintweets/status/1319169629093203968
2020-10-22 12:22:03 India Standard Time,437504610,incobaid,Md Obaidullah,"Fully agree, Covid Vaccine has to be provided free and equal to every Indian, as has been done by the earlier governments in such diseases despite having financial constraints.   What for PMCares Fund is created????  https://t.co/wD6erqKh1M",en,1,3,4,https://twitter.com/INCObaid/status/1319169628573036546
2020-10-22 12:22:02 India Standard Time,2511746048,aarifathar,Athar Mohammad Aarif,"@GappistanRadio Dear countrymen As Bihar goes to the polls, Nirmala sitaraman has announced that Bihar will get free Covid vaccine. Elections are not due till 2022 in UP and Karnataka, till 2023 in MP nd Rajasthan,and 2024 in Maharashtra* So people in these states can continue to die till then!",en,0,0,0,https://twitter.com/aarifathar/status/1319169624169037827
2020-10-22 12:21:56 India Standard Time,62221208,pnavadgi,Office of Citizen,"Vaccine has been politicized  by BJP to win Bihar elections. Vote nahi , toh vaccine nahi? BJP, left these migrants to die on roads, without food, water &amp; public transport. Now, guilty minds of BJP, want to fool Bihari voters, with COVID vaccine #BiharElections2020 #Modi #Delhi",en,0,0,0,https://twitter.com/pnavadgi/status/1319169602207711232
2020-10-22 12:21:51 India Standard Time,242675163,georgesbchara,Georges Bchara,"@MTVLebanonNews Hello, misleading title, the volunteer who died was in the control group, he didn't receive the COVID vaccine in question. Typical MTV.",en,0,0,0,https://twitter.com/GeorgesBchara/status/1319169578749120513
2020-10-22 12:21:47 India Standard Time,"1,23371173054456E+018",georgedevongra1,George Devon Graham Salisbury,"@FB_BMB Sorry I was just curious if you were against a COVID vaccine at all, considering it would be the only way any film could possibly come out in a cinema this year.",en,0,0,0,https://twitter.com/GeorgeDevonGra1/status/1319169564597473283
2020-10-22 12:21:26 India Standard Time,"1,25355860696578E+018",being_masroof,Sohail Pasha,"@ANI chronology of the year 2020. First the Covid vaccine will reach citizens of Bihar, then some places in Madhya Pradesh. After that it will go to West Bengal, Assam and Tamil Nadu. And then it will come to Uttar Pradesh.🤣🤣🤣",en,2,1,0,https://twitter.com/Being_Masroof/status/1319169473924927490
2020-10-22 12:21:21 India Standard Time,1592430589,farookfar,shakirudeen farook,@BJP4India is indirectly telling us - if U vote us-we will provide covid vaccine else we will let you die. BJP s ruling n centre. They should provide vaccine to all state ppl. BJP politicizing d pandemic.  @nsitharaman @sambitswaraj @Narayanan3 @RKRadhakrishn @rajakumaari,en,0,0,0,https://twitter.com/Farookfar/status/1319169455222644736
2020-10-22 12:21:09 India Standard Time,"1,04203437521744E+018",sankarn85998322,SN,It’s such a shame to utilise COVID vaccine for electoral manifesto BJP has violated the basic moral in democracy,en,0,0,1,https://twitter.com/Sankarn85998322/status/1319169403158630400
2020-10-22 12:21:08 India Standard Time,"1,30156072128152E+018",racer_sim,NorfolkUkPatriot,Person Dies In COVID Vaccine Trial &amp; More Experts Speak Out On The Effic...  https://t.co/aV7ucT9Khi via @YouTube,en,0,0,0,https://twitter.com/racer_sim/status/1319169399987851265
2020-10-22 12:20:56 India Standard Time,"8,26719142686253E+017",prashant0542,Prashant Kumar,@actor_shirish Will @nsitharaman clarify if COVID vaccine will only be free for Bihar and wouldn’t be given free in other states #BiharElections2020,en,0,0,0,https://twitter.com/prashant0542/status/1319169347684683776
2020-10-22 12:20:48 India Standard Time,"1,17203872301551E+018",amadumool,ABDULLA MADUMOOLE,"BJP promising COVID vaccine in Bihar manifesto is not surprising, haven't they promised moon earlier?",en,0,0,1,https://twitter.com/AMadumool/status/1319169314537328641
2020-10-22 12:20:39 India Standard Time,2209907670,thatreviewplace,Isabella,"@swearyanthony @Glaven1994 😟 These older vaccines have been around now for 50+ years and you can see they've virtually eradicated certain disease's! That said I wouldn't be taking a COVID vaccine if my life depended on it, until it's been well and truly tested and put through the ringer.....",en,1,0,0,https://twitter.com/thatreviewplace/status/1319169278248058880
2020-10-22 12:20:37 India Standard Time,"1,22863677209713E+018",shimlawasi,Kamal Thakur,@ANI Using Covid Vaccine as a poll promise.. thats fked up on another level,en,0,0,0,https://twitter.com/shimlawasi/status/1319169269507080194
2020-10-22 12:20:06 India Standard Time,309315705,watsonmrk,Mark,The deceased was a 28 year old man who received the placebo. Reportedly died of Covid 19 complications.  Oxford vaccine update: Volunteer in Oxford Covid vaccine test dies in Brazil: Officials | World News - Times of India  https://t.co/LTUBpvV0lM,en,0,0,0,https://twitter.com/Watsonmrk/status/1319169140159090688
2020-10-22 12:19:39 India Standard Time,370821281,phanee1005,Phaneenda,@ndtv Covid vaccine in manifesto? This is too much.  Dnt play politics with COVID and vaccination @JPNadda,en,0,0,0,https://twitter.com/phanee1005/status/1319169026250059776
2020-10-22 12:19:20 India Standard Time,"8,33941586597777E+017",niraj_jetty,Niraj Jetty,@JoeBiden Covid vaccine will arrive before elections so get ready for a red wave #DonaldTrump,en,0,0,0,https://twitter.com/niraj_jetty/status/1319168947590066178
2020-10-22 12:19:19 India Standard Time,"8,4592321569219E+017",urstrulyatanu,Atanu Mukherjee,@dhruv_rathee In 2021 we will get free COVID vaccine too. (Though only in manifesto).😜,en,0,0,0,https://twitter.com/urstrulyAtanu/status/1319168940765966338
2020-10-22 12:19:14 India Standard Time,1907564448,sanjiv1ms,Sanjiv Sarkar,"All the states :  For FREE #CovidVaccine please request an immediate election in your state . Else you have to pay.  #Bihar has been promised, you too can",en,0,0,0,https://twitter.com/Sanjiv1ms/status/1319168920478101510
2020-10-22 12:19:08 India Standard Time,118676494,im_kinshu,ॐੴ Invincible Indian ☾✞,"Thus, UP and other states have to wait for two years for #CovidVaccine ✍🏻✍🏻",en,0,0,0,https://twitter.com/im_kinshu/status/1319168895144480769
2020-10-22 12:18:43 India Standard Time,293063175,dillidurast,Shivam Vij,If BJP doesn’t win in Bihar will they charge Biharis for the Covid vaccine?,en,10,33,248,https://twitter.com/DilliDurAst/status/1319168790152708097
2020-10-22 12:18:43 India Standard Time,237719540,13scidave,David Whittle,How obesity could create problems for a COVID vaccine:  https://t.co/HYeteOAiR7,en,0,0,0,https://twitter.com/13SciDave/status/1319168789745983489
2020-10-22 12:18:42 India Standard Time,582941136,greaterkashmir,Greater Kashmir,#Covid vaccine trials can't tell if the shots save lives: BMJ expert | Greater Kashmir  #COVID19   https://t.co/d33zv3zw1Y,en,2,1,6,https://twitter.com/GreaterKashmir/status/1319168787833208833
2020-10-22 12:18:13 India Standard Time,60699409,cemeteryguide,Masked Mark Masek,@halinchap @effiedog Let's hope we see the same sense of humanity and decency from all the drug companies who are working on a covid vaccine.  And also from so-called politicians who are heavily invested in the health-care business.,en,0,0,0,https://twitter.com/CemeteryGuide/status/1319168666152304640
2020-10-22 12:18:04 India Standard Time,573541095,aaf_raj,raj,Free Covid vaccine mean according to @BJP4India tat will be gaumutra bhabhi papad gobar etc #BiharElections2020,en,0,0,0,https://twitter.com/aaf_raj/status/1319168627434790917
2020-10-22 12:17:59 India Standard Time,36007881,jimiless,joseph m,AstraZeneca-Oxford Covid vaccine trials: Volunteer death in Brazil could fuel public uncertainty on taking the final vaccine   https://t.co/JGGZAWuEv1,en,0,0,0,https://twitter.com/jimiless/status/1319168608140816385
2020-10-22 12:17:46 India Standard Time,38639460,jalajboy,Arvind Jha,BJP is panicking and scared like hell - 19 lac jobs and free COVID vaccine are like crutches to save the election from runaway win for RJD.  Stay prepared for dirty tactics now if this too doesn’t work.,en,0,0,2,https://twitter.com/jalajboy/status/1319168553128349696
2020-10-22 12:17:09 India Standard Time,703089318,indepthcomments,Parag Hede पराग हेदे,#BJP Bihar Manifesto is interesting. Only those states going for Elections will be given preference for Covid Vaccine once it's available. Rest will have to wait. @BJP4India @nsitharaman,en,0,1,0,https://twitter.com/Indepthcomments/status/1319168397880381440
2020-10-22 12:16:48 India Standard Time,"7,59013902042534E+017",jknewstoday,JK News Today,"Bihar election 2020: BJP manifesto promises 19 lakh jobs, free Covid vaccine  https://t.co/ZwClLq0pC4",en,0,0,0,https://twitter.com/jknewstoday/status/1319168308952748033
2020-10-22 12:16:26 India Standard Time,"7,50757806182113E+017",santoshpatilmns,Santosh V Patil,"How can a party which is in government ""promise"" the citizens of a state vaccine in their manifesto, isn't  it their ""duty"" to do so??? #BJP #BiharElections #CovidVaccine",en,0,0,0,https://twitter.com/santoshpatilmns/status/1319168217420603392
2020-10-22 12:16:23 India Standard Time,1364302206,mgbrahma,Mwikwm Gwra Brahma,@ndtv So people from other states need to pay for covid vaccine ? Only Bihar will get free vaccine because their is election during covid period.,en,0,0,0,https://twitter.com/MGBrahma/status/1319168205907087362
2020-10-22 12:16:22 India Standard Time,454423746,lorepregliasco,Lorenzo Pregliasco,"If you're pinning your hopes on a Covid vaccine, here's a dose of realism | David Salisbury  https://t.co/2ePh92HW1d",en,0,3,6,https://twitter.com/lorepregliasco/status/1319168199351468032
2020-10-22 12:15:41 India Standard Time,156553345,ugach_kahitarii,Shilpak Toye,Using COVID vaccine for elections. Absolutely bottom-tier.   https://t.co/lpVLlyjXfm,en,0,1,13,https://twitter.com/ugach_kahitarii/status/1319168028899041281
2020-10-22 12:15:00 India Standard Time,"7,53823883694715E+017",atulkum24,Atul Yadav,Is the promise of free COVID vaccine same as the 1.25 lakh crore package promised to the state in 2015?  #AskingForABihariFriend,en,0,0,0,https://twitter.com/atulkum24/status/1319167856009900032
2020-10-22 12:14:29 India Standard Time,2778487812,citizensrage,Bobby Sharpe,"Trump &amp; his family have taken his covid vaccine brebbage. It's time Baby trump do the same &amp; feed some to his family &amp; Netanyahu, the murderer of the Palestinian people, that the baby Trump holmess endorse. Dash wheh boasy slaves now, Jamaica...🧐🧐🧐",en,0,0,0,https://twitter.com/CitizensRage/status/1319167727542636544
